Dept,Course,Section,Author,Title,ISBN,Edition,YR,Status,Instructor,Campus,Price
ACMA,210,D100,BROVERMAN,MATHEMATICS OF INVESTMENT AND,978-1-62542-485-3,6,15,RQ,SANDERS,BUR,$146.00
ACMA,425,D100,DICKSON,ACTUARIAL MATHEMATICS FOR LIFE,978-1-107-04407-4,2,13,RQ,PARKER,BUR,$125.00
APMA,901,G100,EVANS,PARTIAL DIFFERENTIAL EQUATIONS,978-0-8218-4974-3,2,10,RC,WITTENBERG,BUR,$132.00
APMA,920,G100,TREFETHEN,NUMERICAL LINEAR ALGEBRA,978-0-89871-361-9,1,97,RQ,TRUMMER,BUR,$107.00
ARCH,100,D100,OLSZWQSKI,ARCHAEOLOGY AND HUMANITY'S STO,978-0-19-976456-3,1,15,RQ,MAXWELL,BUR,$104.00
ARCH,100,FIC ALL,OLSZWQSKI,ARCHAEOLOGY AND HUMANITY'S STO,978-0-19-976456-3,1,15,RQ,MAXWELL,BUR,$104.00
ARCH,100,C100,CHAZAN,WORLD PREHISTORY AND ARCHAEOLO,978-0-205-89670-7,3,14,RQ,JAMIESON,BUR,$249.00
ARCH,100,D200,CHAZAN,WORLD PREHISTORY AND ARCHAEOLO,978-0-205-89670-7,3,14,RQ,BERNA,BUR,$249.00
ARCH,100,D900,CHAZAN,WORLD PREHISTORY AND ARCHAEOLO,978-0-205-89670-7,3,14,RQ,BUMANN,SUR,$249.00
ARCH,131,J100,MARKS,ALTERNATIVE INTRODUCTION TO BI,978-0-19-515703-1,1,10,RC,DOYLE,HRB,$55.00
ARCH,131,J100,LEWIS,UNDERSTANDING HUMANS,978-1-111-83177-6,11,12,RQ,DOYLE,HRB,$158.00
ARCH,200,E100,SOMERVILLE,VIKING AGE: A READER,978-1-4426-0867-2,2,14,RQ,RAFFIELD,BUR,$55.00
ARCH,200,E100,BRINK,VIKING WORLD,978-0-415-69262-5,1,11,RQ,RAFFIELD,BUR,$86.00
ARCH,201,D100,RENFREW,ARCHAEOLOGY : THEORIES METHODS,978-0-500-29210-5,7,16,RQ,BURLEY,BUR,$133.00
ARCH,286,D100,WEST,UNDERSTANDING HERITAGE IN PRAC,978-0-7190-8154-5,1,10,RQ,WELCH,BUR,$48.00
ARCH,321,D100,COE,THE MAYA,978-0-500-29188-7,9,15,RQ,MAXWELL,BUR,$31.00
ARCH,372,D100,HURCOMBE,ARCHAEOLOGICAL ARTEFACTS AS MA,978-0-415-32092-4,1,7,RQ,MUIR,BUR,$67.00
ARCH,373,D100,WHITE,HUMAN BONE MANUAL,978-0-12-088467-4,1,5,RQ,CARDOSO,BUR,$71.00
ARCH,373,D100,BASS,HUMAN OSTEOLOGY,978-0-943414-96-6,5,5,RQ,CARDOSO,BUR,$54.00
ARCH,388,D100,GOLDBERG,PRACTICAL & THEORETICAL GEOARC,978-0-632-06044-3,1,6,RQ,BERNA,BUR,$129.00
ARCH,272W,D100,SCARRE,HUMAN PAST,978-0-500-29063-7,3,13,RQ,D'ANDREA,BUR,$140.00
ARCH,272W,D100,MULLER,WRITING IN THE SOCIAL SCIENCE,978-0-19-900986-2,2,14,RQ,D'ANDREA,BUR,$33.00
ARCH,471W,D100,JOHNSON,ARCHAEOLOGICAL THEORY,978-1-4051-0015-1,2,10,RQ,NICHOLAS,BUR,$59.95
ARCH,471W,D100,OBRIEN,ARCHAEOLOGY AS A PROCESS,978-0-87480-907-7,1,7,RC,NICHOLAS,BUR,$43.00
ARCH,471W,D100,TRIGGER,HISTORY OF ARCHAEOLOGICAL THOU,978-0-521-60049-1,2,6,RQ,NICHOLAS,BUR,$51.95
ARCH,471W,D100,MULLER,WRITING IN THE SOCIAL SCIENCE,978-0-19-900986-2,2,14,RC,NICHOLAS,BUR,$33.00
ASC,101,D100,BORTHWICK,PACIFIC CENTURY,978-0-8133-4667-0,4,13,RQ,KAWASAKI,BUR,$89.00
ASC,101,D100,WARD,WHITE CANADA FOREVER,978-0-7735-2322-7,3,2,RQ,KAWASAKI,BUR,$33.00
ASC,102,D100,HAW,TRAVELLER'S HISTORY OF CHINA,978-1-56656-486-1,6,14,RQ,NEWTON,HRB,$18.95
ASC,102,D100,TAMES,TRAVELLER'S HISTORY OF JAPAN (,978-1-56656-404-5,3,5,RQ,NEWTON,HRB,$18.95
ASC,200,D900,HAW,TRAVELLER'S HISTORY OF CHINA,978-1-56656-486-1,6,14,RQ,NANTAIS,SUR,$18.95
ASC,300,D100,KEOWN,BUDDHISM : VERY SHORT INTRO,978-0-19-966383-5,2,13,RQ,NEWTON,BUR,$11.95
BISC,100,D100,REECE,CAMPBELL BIOLOGY CDN EDN,978-0-321-77830-7,1,14,RC,BENDELL-YOUNG,BUR,$185.00
BISC,101,D100,FREEMAN,BIOLOGICAL SCIENCE (USED ONLY),978-0-321-78871-9,2,13,OP,BARKER,BUR,$188.00
BISC,101,D200,FREEMAN,BIOLOGICAL SCIENCE (USED ONLY),978-0-321-78871-9,2,13,OP,CHIN,SUR,$188.00
BISC,101,D100,MPS,I-CLICKER+,978-1-4641-2015-2,1,12,RQ,BARKER,BUR,$48.00
BISC,102,D100,FREEMAN,BIOLOGICAL SCIENCE (USED ONLY),978-0-321-78871-9,2,13,OP,SHARP,BUR,$188.00
BISC,202,D100,MPS,I-CLICKER+,978-1-4641-2015-2,1,12,RQ,HART,BUR,$48.00
BISC,204,D100,RICKLEFS,ECOLOGY: ECONOMY OF NATURE,978-1-4292-4995-9,7,14,RC,PALEN,BUR,$177.00
BISC,309,D100,PRIMACK,ESSENTIALS OF CONSERVATION BIO,978-1-60535-289-3,6,14,RQ,DULVY,BUR,$146.00
BISC,316,D100,WISCHNITZER,ATLAS & DISSECTION GUIDE FOR C,978-0-7167-6959-0,6,7,RQ,MCMULLAN,BUR,$109.00
BISC,317,D100,JOHNSON,BORROR & DELONG'S INTRO TO STU,978-0-03-096835-8,7,4,RQ,GRIES,BUR,$267.00
BISC,333,D100,WOLPERT,PRINCIPLES OF DEVELOPMENT,978-0-19-870988-6,5,15,RQ,HUTTER,BUR,$115.00
BISC,441,D100,STEARNS,EVOLUTIONARY MEDICINE,978-1-60535-260-2,1,15,RQ,CRESPI,BUR,$98.00
BISC,404W,D100,GUREVITCH,ECOLOGY OF PLANTS,978-0-87893-294-8,2,6,RC,ELLE,BUR,$178.00
BPK,110,D100,MPS,I-CLICKER+,978-1-4641-2015-2,1,12,RQ,BEDOYA,BUR,$48.00
BPK,142,C100,KAPIT,ANATOMY COLORING BOOK,978-0-321-83201-6,4,14,RQ,SESSIONAL,BUR,$32.25
BPK,205,D100,SILVERTHORN,HUMAN PHYSIOLOGY : AN INTEGRAT,978-0-321-98122-6,7,16,CH,WICKS,BUR,$202.00
BPK,241,D100,HOPPENFELD,PHYSICAL EXAMINATION OF SPINE,978-0-8385-7853-7,1,76,CH,LUNNIE,BUR,$158.00
BPK,306,D100,KOEPPEN,BERNE & LEVY PHYSIOLOGY (UPDAT,978-0-323-07362-2,6,10,RQ,WICKS,BUR,$169.00
BPK,306,D100,BORON,MEDICAL PHYSIOLOGY,978-1-4557-4377-3,3,16,RC,WICKS,BUR,$170.00
BPK,310,D100,BROOKS,EXERCISE PHYSIOLOGY,978-0-07-255642-1,4,5,RQ,CLARKE,BUR,$286.00
BPK,326,D100,NETTER,ATLAS OF HUMAN ANATOMY,978-1-4557-0418-7,6,14,RC,TBD,BUR,$118.00
BPK,326,D100,MOORE,CLINICALLY ORIENTED ANATOMY,978-1-4511-1945-9,7,13,RQ,TBD,BUR,$148.00
BPK,343,D100,CSEP,CSEP-PATH PHYSICAL ACTIVITY TR,978-1-896900-32-2,4,13,RC,LEYLAND,BUR,$116.00
BPK,381,D100,LANDY,WORK IN 21ST CENTURY,978-1-118-29120-7,4,13,RQ,ARNOLD,BUR,$193.00
BPK,426,D100,KOLB,FUNDAMENTALS OF HUMAN NEUROPSY,978-1-4292-8295-6,1,15,RQ,DOESBURG,BUR,$206.00
BUEC,232,D200,MOORE,PRACTICE OF STATISTICS FOR BUS,978-1-4292-4253-0,3,11,CH,ZHANG,SUR,$204.00
BUEC,333,D100,STOCK,INTRODUCTION TO ECONOMETRICS (,978-0-13-348687-2,3,14,CH,ANTOINE,BUR,$217.00
BUEC,333,D200,STOCK,INTRODUCTION TO ECONOMETRICS (,978-0-13-348687-2,3,14,CH,BOTOSARU,BUR,$217.00
BUS,202,D100,TAMM,RADICAL COLLABORATION,978-0-06-074251-5,1,4,RQ,JONES,BUR,$19.99
BUS,202,D200,TAMM,RADICAL COLLABORATION,978-0-06-074251-5,1,4,RQ,JONES,BUR,$19.99
BUS,207,D100,SAMUELSON,MANAGERIAL ECONOMICS,978-1-118-80894-8,8,14,RQ,RUCKMAN,BUR,$203.00
BUS,207,D300,SAMUELSON,MANAGERIAL ECONOMICS,978-1-118-80894-8,8,14,RQ,RUCKMAN,BUR,$203.00
BUS,216,FIC ALL,SHWOM,BUSINESS COMMUNICATION CDN EDN,978-0-13-342766-0,1,17,CH,STENNING,BUR,$108.00
BUS,238,D100,CLARK,BUSINESS MODEL YOU,978-1-118-15631-5,1,0,RQ,PAPANIA,BUR,$33.95
BUS,238,D200,CLARK,BUSINESS MODEL YOU,978-1-118-15631-5,1,0,RQ,PAPANIA,SUR,$33.95
BUS,251,D100,BURNLEY,UNDERSTANDING FINANCIAL ACCOUN,978-1-118-84938-5,1,15,CH,BUBRA,BUR,$152.00
BUS,251,D200,BURNLEY,UNDERSTANDING FINANCIAL ACCOUN,978-1-118-84938-5,1,15,CH,FIZZELL,BUR,$152.00
BUS,251,E100,BURNLEY,UNDERSTANDING FINANCIAL ACCOUN,978-1-118-84938-5,1,15,CH,BUBRA,BUR,$152.00
BUS,272,D100,LANGTON,ORGANIZATIONAL BEHAVIOUR CDN E,978-0-13-359178-1,7,15,CH,TEN BRUMMELHUIS,BUR,$174.00
BUS,272,E100,LANGTON,ORGANIZATIONAL BEHAVIOUR CDN E,978-0-13-359178-1,7,15,CH,TEN BRUMMELHUIS,BUR,$174.00
BUS,303,E100,BREDESON,APPLIED BUSINESS ETHICS,978-0-538-45398-1,1,11,RQ,BHALLOO,BUR,$204.00
BUS,303,E300,JENNINGS,BUSINESS ETCHICS: CASE STUDIES,978-1-285-42871-0,8,14,RQ,TBD,BUR,$297.00
BUS,303,D100,BADARACCO,DEFINING MOMENTS,978-0-87584-803-7,1,97,RQ,BURKE,BUR,$35.00
BUS,303,D200,BADARACCO,DEFINING MOMENTS,978-0-87584-803-7,1,97,RQ,BURKE,BUR,$35.00
BUS,303,D300,BADARACCO,DEFINING MOMENTS,978-0-87584-803-7,1,97,RQ,BURKE,SUR,$35.00
BUS,303,D400,CIULLA,HONEST WORK: A BUSINESS ETHICS,978-0-19-994420-0,3,13,RQ,LUCAS,BUR,$125.00
BUS,312,D100,ROSS,FUND OF CORPORATE FINANCE,978-1-259-08758-5,9,16,RC,SESSIONAL,BUR,$174.00
BUS,312,D200,ROSS,FUND OF CORPORATE FINANCE,978-1-259-08758-5,9,16,RC,WILLEBOORDSE,SUR,$174.00
BUS,315,D100,BODIE,INVESTMENTS (CDN),978-0-07-133887-5,8,14,RQ,HASAN,BUR,$178.00
BUS,316,D200,MCDONALD,FUND OF DERIVATIVE MARKETS (W/,978-0-321-35717-5,1,9,RC,ATANASOVA,BUR,$223.00
BUS,320,D100,KIESO,INTERMEDIATE ACCOUNTING VOL.1,978-1-119-04853-4,11,15,RQ,CHUNG,BUR,$131.00
BUS,320,E100,KIESO,INTERMEDIATE ACCOUNTING VOL.1,978-1-119-04853-4,11,15,RQ,CHUNG,BUR,$131.00
BUS,321,D100,KIESO,INTERMEDIATE ACCOUNTING VOL.2,978-1-119-04854-1,11,16,RQ,FUNG,BUR,$131.00
BUS,321,E100,KIESO,INTERMEDIATE ACCOUNTING VOL.2,978-1-119-04854-1,11,16,RQ,FUNG,BUR,$131.00
BUS,329,D100,SHERMAN,PRACTITIONERS INCOME TAX ACT 2,978-0-7798-7223-7,50,16,RQ,BUBRA,BUR,$109.00
BUS,338,D100,MOORE,CROSSING THE CHASM : MARKETING,978-0-06-229298-8,1,14,RQ,THOMAS,SUR,$26.99
BUS,345,D100,MCDANIEL,MARKETING RESEARCH ESSENTIALS,978-1-118-04317-2,2,13,RQ,DASGUPTA,BUR,$158.00
BUS,345,E100,MCDANIEL,MARKETING RESEARCH ESSENTIALS,978-1-118-04317-2,2,13,RQ,DASGUPTA,BUR,$158.00
BUS,346,D200,HILL,INTERNATIONAL BUSINESS: COMPET,978-1-259-57811-3,11,16,CH,KRISHNAN,BUR,$316.00
BUS,347,D100,SOLOMON,CONSUMER BEHAVIOUR (CANADIAN),978-0-13-395809-6,7,16,CH,KATES,BUR,$158.00
BUS,347,D200,SOLOMON,CONSUMER BEHAVIOUR (CANADIAN),978-0-13-395809-6,7,16,CH,KATES,SUR,$158.00
BUS,361,D100,PINTO,PROJECT MANAGEMENT,978-0-13-379807-4,4,16,RQ,KIETZMANN,BUR,$217.00
BUS,361,D200,PINTO,PROJECT MANAGEMENT,978-0-13-379807-4,4,16,RQ,MASRI,SUR,$217.00
BUS,362,D100,DENNIS,SYSTEMS ANALYSIS AND DESIGN,978-1-118-89784-3,6,15,RQ,SARAF,BUR,$230.00
BUS,374,E100,DAFT,ORGANIZATION THEORY AND DESIGN,978-0-17-653220-8,3,14,RQ,BERNER,SUR,$215.00
BUS,381,D100,DESSLER,HUMAN RESOURCES MANAGEMENT IN,978-0-13-400544-7,13,16,CH,ZATZICK,BUR,$157.00
BUS,381,E100,DESSLER,HUMAN RESOURCES MANAGEMENT IN,978-0-13-400544-7,13,16,CH,ZATZICK,BUR,$157.00
BUS,393,D100,YATES,LEGAL FUNDAMENTALS FOR CANADIA,978-0-13-337028-7,4,15,RQ,BHALLOO,BUR,$144.00
BUS,393,D200,YATES,LEGAL FUNDAMENTALS FOR CANADIA,978-0-13-337028-7,4,15,RQ,BHALLOO,BUR,$144.00
BUS,393,D300,YATES,LEGAL FUNDAMENTALS FOR CANADIA,978-0-13-337028-7,4,15,RQ,PFLANZ,SUR,$144.00
BUS,393,D400,YATES,LEGAL FUNDAMENTALS FOR CANADIA,978-0-13-337028-7,4,15,RQ,ADAMSON,BUR,$144.00
BUS,393,E100,YATES,LEGAL FUNDAMENTALS FOR CANADIA,978-0-13-337028-7,4,15,RQ,ADAMSON,BUR,$144.00
BUS,401,D300,OSTERWALDER,BUSINESS MODEL GENERATION,978-0-470-87641-1,1,10,RQ,RAWCLIFFE,BUR,$41.95
BUS,410,D100,SAUNDERS,FINANCIAL MARKETS AND,978-0-07-786166-7,6,14,RC,NIU,BUR,$329.95
BUS,410,E100,SAUNDERS,FINANCIAL MARKETS AND,978-0-07-786166-7,6,14,RC,NIU,BUR,$329.95
BUS,413,D200,DAMODARAN,APPLIED CORPORATE FINANCE,978-1-118-80893-1,4,14,RQ,YEE,SUR,$230.00
BUS,413,D100,ROSS,COPRPORATE FINANCE (TEXT ONLY),978-0-07-133957-5,1,15,OP,SONG,BUR,$185.00
BUS,413,D300,ROSS,COPRPORATE FINANCE (TEXT ONLY),978-0-07-133957-5,1,15,OP,SONG,BUR,$185.00
BUS,417,D100,DAMODARAN,DAMODARAN ON VALUATION,978-0-471-75121-2,1,6,RC,LENOUVEL,BUR,$119.99
BUS,417,E100,DAMODARAN,DAMODARAN ON VALUATION,978-0-471-75121-2,1,6,RC,LENOUVEL,BUR,$119.99
BUS,417,D100,POITRAS,SECURITY ANALYSIS & INVESTMENT,978-1-4051-1248-2,1,5,RC,LENOUVEL,BUR,$154.00
BUS,417,E100,POITRAS,SECURITY ANALYSIS & INVESTMENT,978-1-4051-1248-2,1,5,RC,LENOUVEL,BUR,$154.00
BUS,418,D100,EUN,INTERNATIONAL FINANCIAL MANAGE,978-0-07-786160-5,7,14,RQ,VEDRASHKO,BUR,$359.00
BUS,418,E100,EUN,INTERNATIONAL FINANCIAL MANAGE,978-0-07-786160-5,7,14,RQ,VEDRASHKO,BUR,$359.00
BUS,419,D100,POITRAS,COMMODITY RISK MANAGEMENT,978-0-415-87930-9,1,13,RC,PAVLOV,BUR,$99.00
BUS,419,E100,POITRAS,COMMODITY RISK MANAGEMENT,978-0-415-87930-9,1,13,RC,PAVLOV,BUR,$99.00
BUS,419,D100,HULL,OPTIONS FUTURES AND OTHER DERI,978-0-13-345631-8,9,14,RQ,PAVLOV,BUR,$217.00
BUS,419,E100,HULL,OPTIONS FUTURES AND OTHER DERI,978-0-13-345631-8,9,14,RQ,PAVLOV,BUR,$217.00
BUS,419,D100,HULL,RISK MANAGEMENT AND FINANCIAL,978-1-118-95594-9,4,15,RC,PAVLOV,BUR,$138.00
BUS,419,E100,HULL,RISK MANAGEMENT AND FINANCIAL,978-1-118-95594-9,4,15,RC,PAVLOV,BUR,$138.00
BUS,420,D100,MURRAY,MODERN ADVANCED ACCOUNTING IN,978-1-259-08755-4,8,16,RQ,GARABEDIAN,BUR,$174.00
BUS,420,D200,MURRAY,MODERN ADVANCED ACCOUNTING IN,978-1-259-08755-4,8,16,RQ,GARABEDIAN,BUR,$174.00
BUS,420,E100,MURRAY,MODERN ADVANCED ACCOUNTING IN,978-1-259-08755-4,8,16,RQ,GARABEDIAN,BUR,$174.00
BUS,421,D100,SCOTT,FINANCIAL ACCOUNTING THEORY,978-0-13-298466-9,7,14,RQ,HRAZDIL,BUR,$181.00
BUS,421,D200,SCOTT,FINANCIAL ACCOUNTING THEORY,978-0-13-298466-9,7,14,RQ,HRAZDIL,BUR,$181.00
BUS,424,D100,MERCHANT,MANAGEMENT CONTROL SYSTEMS,978-0-273-73761-2,3,11,RQ,JERMIAS,BUR,$122.00
BUS,424,E100,MERCHANT,MANAGEMENT CONTROL SYSTEMS,978-0-273-73761-2,3,11,RQ,JERMIAS,BUR,$122.00
BUS,430,D100,BROWAEYS,UNDERSTANDING CROSS-CULTURAL M,978-1-292-01589-7,3,15,RQ,IPEK,BUR,$129.00
BUS,437,D100,CLEMEN,MAKING HARD DECISIONS,978-0-538-79757-3,3,12,RC,JULA,BUR,$218.00
BUS,437,E100,CLEMEN,MAKING HARD DECISIONS,978-0-538-79757-3,3,12,RC,SAREMI,BUR,$218.00
BUS,440,D100,KELTON,SIMULATION WITH ARENA,978-0-07-340131-7,6,14,RC,JULA,BUR,$299.95
BUS,445,D100,PUTLER,CUSTOMER AND BUSINESS ANALYTIC,978-1-4665-0396-0,1,12,RQ,PAPANIA,SUR,$118.00
BUS,448,D100,BELCH,ADVERTISING & PROMOTION: AN IN,978-0-07-089130-2,5,14,RQ,LEE,BUR,$158.00
BUS,449,D100,MURPHY,ETHICS IN MARKETING : INTERNAT,978-0-415-78352-1,1,12,RQ,LEE,BUR,$101.00
BUS,468,D100,TURBAN,INFORMATION TECH FOR MGMT,978-1-118-89778-2,10,15,RQ,PAPANIA,BUR,$203.00
BUS,473,D100,ANUPINDI,MANAGING BUSINESS PROCESS FLOW,978-0-13-603637-1,3,11,RQ,GUPTA,BUR,$173.00
BUS,473,D200,ANUPINDI,MANAGING BUSINESS PROCESS FLOW,978-0-13-603637-1,3,11,RQ,GUPTA,BUR,$173.00
BUS,473,D400,ANUPINDI,MANAGING BUSINESS PROCESS FLOW,978-0-13-603637-1,3,11,RQ,GUPTA,BUR,$173.00
BUS,477,D100,OSTERWALDER,BUSINESS MODEL GENERATION,978-0-470-87641-1,1,10,RQ,STUYT,SUR,$41.95
BUS,477,D100,HARVARD,CREATING A BUSINESS,978-1-4221-1885-6,1,7,RC,STUYT,SUR,$16.00
BUS,477,D100,RIES,LEAN STARTUP,978-0-307-88789-4,1,11,RQ,STUYT,SUR,$36.00
BUS,478,D100,HITT,STRATEGIC MANAGEMENT: CONCEPTS,978-1-285-42517-7,11,13,RQ,BASTO DA SILVA,BUR,$218.00
BUS,478,D200,HITT,STRATEGIC MANAGEMENT: CONCEPTS,978-1-305-50220-8,12,16,RQ,SHEPPARD,BUR,$145.00
BUS,478,D300,HITT,STRATEGIC MANAGEMENT: CONCEPTS,978-1-305-50220-8,12,16,RQ,SHEPPARD,BUR,$145.00
BUS,478,E200,HILL,STRATEGIC MGMT THEORY 11/EDN (,978-1-285-18449-4,11,13,RQ,CHAN,BUR,$138.00
BUS,481,D100,HENEMAN,STAFFING ORGANIZATIONS (CANADI,978-0-07-096740-3,2,10,RQ,ZHAO,BUR,$136.00
BUS,482,D100,AGUINIS,PERFORMANCE MANAGEMENT,978-0-13-255638-5,3,12,RQ,ZHAO,BUR,$201.00
BUS,485,D100,FISHER,GETTING TO YES (REVISED),978-0-14-311875-6,3,11,RQ,PROWSE,BUR,$23.00
BUS,485,D100,BAZERMAN,NEGOTIATING RATIONALLY,978-0-02-901986-3,1,93,RQ,PROWSE,BUR,$21.00
BUS,486,E100,NORTHOUSE,INTRODUCTION TO LEADERSHIP : C,978-1-4522-5966-6,3,14,RQ,KANU,SUR,$107.00
BUS,486,E100,YUKL,LEADERSHIP IN ORGANIZATIONS,978-0-13-277186-3,8,12,RQ,KANU,SUR,$222.00
BUS,487,D100,ANDERSON,ORGANIZATION DEVELOPMENT: PROC,978-1-4522-9157-4,3,15,RQ,BUSHE,BUR,$153.00
BUS,488,D100,BUSHE,CLEAR LEADERSHIP,978-0-89106-382-7,2,10,RQ,BUSHE,BUR,$24.95
BUS,488,D100,KASS,THEORIES OF SMALL GROUP DEVELO,978-0-9810500-2-7,5,16,RQ,BUSHE,BUR,$51.00
BUS,489,D100,SAVITZ,TALENT TRANSFORMATION AND THE,978-1-118-14097-0,1,13,RQ,WAMSER,BUR,$45.95
BUS,495,D100,METRICK,VENTURE CAPITAL AND THE FINANC,978-0-470-45470-1,2,11,RQ,ATANASOVA,BUR,$254.00
BUS,511,G100,BADARACCO,DEFINING MOMENTS,978-0-87584-803-7,1,97,RQ,BROWN,HRB,$35.00
BUS,552,G100,BAYE,MANAGERIAL ECONOMICS AND BUSIN,978-0-07-352322-4,8,13,RQ,MOORE,HRB,$218.00
BUS,555,G200,BRIGHAM,FINANCIAL MANAGEMENT,978-0-17-658305-7,3,16,RQ,WOLFE,SUR,$170.00
BUS,557,G100,RATH,STRENGTHS FINDER 2.0,978-1-59562-015-6,1,7,RQ,MCCRAE,HRB,$39.99
BUS,655,G200,FISHER,GETTING TO YES (REVISED),978-0-14-311875-6,3,11,RQ,PROWSE,SUR,$23.00
BUS,655,G200,BAZERMAN,NEGOTIATING RATIONALLY,978-0-02-901986-3,1,93,RQ,PROWSE,SUR,$21.00
BUS,360W,E100,ALRED,BUSINESS WRITER'S HANDBOOK,978-1-4576-7551-5,11,15,RQ,TUNG,BUR,$67.00
BUS,360W,D400,GRAVES,DYNAMICS OF BUSINESS AND PROFE,978-0-13-395932-1,1,16,RQ,JONES,BUR,$84.00
BUS,360W,E200,GRAVES,DYNAMICS OF BUSINESS AND PROFE,978-0-13-395932-1,1,16,RQ,ELLIOTT,BUR,$84.00
CHEM,110,D100,STOKER,INTRO TO CHEMICAL PRINCIPLES,978-0-321-81463-0,11,14,CH,HANLAN,BUR,$212.00
CHEM,111,D100,STOKER,INTRO TO CHEMICAL PRINCIPLES,978-0-321-81463-0,11,14,CH,HANLAN,BUR,$212.00
CHEM,120,D400,ZUMDAHL,CHEMICAL PRINCIPLES,978-1-305-58198-2,8,16,RQ,WONG,SUR,$174.00
CHEM,121,D100,ZUMDAHL,CHEMICAL PRINCIPLES,978-1-305-58198-2,8,16,RQ,LEACH,BUR,$174.00
CHEM,121,D200,ZUMDAHL,CHEMICAL PRINCIPLES,978-1-305-58198-2,8,16,RQ,LEACH,BUR,$174.00
CHEM,121,D300,ZUMDAHL,CHEMICAL PRINCIPLES,978-1-305-58198-2,8,16,RQ,WONG,SUR,$174.00
CHEM,121,D400,ZUMDAHL,CHEMICAL PRINCIPLES,978-1-305-58198-2,8,16,RQ,WONG,SUR,$174.00
CHEM,122,D100,ZUMDAHL,CHEMICAL PRINCIPLES,978-1-305-58198-2,8,16,RQ,LI,BUR,$174.00
CHEM,215,D100,SKOOG,FUND OF ANALYTICAL CHEMISTRY,978-0-495-55828-6,9,14,RC,YU,BUR,$218.00
CHEM,215,D100,HARRIS,QUANTITATIVE CHEMICAL ANALYSIS,978-1-4641-3538-5,9,15,RQ,YU,BUR,$218.00
CHEM,260,D100,ATKINS,PHYSICAL CHEMISTRY,978-1-4292-1812-2,9,10,RQ,KAAKE,BUR,$200.00
CHEM,281,D100,ZUBRICK,ORGANIC CHEM LAB SURVIVAL MANU,978-1-118-87578-0,10,16,RC,WILSON,BUR,$100.00
CHEM,281,D200,ZUBRICK,ORGANIC CHEM LAB SURVIVAL MANU,978-1-118-87578-0,10,16,RC,KREIS,SUR,$100.00
CHEM,281,D100,BRUICE,ORGANIC CHEMISTRY,978-0-13-404228-2,8,17,RC,WILSON,BUR,$202.00
CHEM,281,D200,BRUICE,ORGANIC CHEMISTRY,978-0-13-404228-2,8,17,RC,KREIS,SUR,$202.00
CHEM,286,LA03,ZUBRICK,ORGANIC CHEM LAB SURVIVAL MANU,978-1-118-08339-0,9,12,RC,KREIS,BUR,$83.95
CHEM,286,LA06,ZUBRICK,ORGANIC CHEM LAB SURVIVAL MANU,978-1-118-08339-0,9,12,RC,KREIS,BUR,$83.95
CHEM,340,D100,WEST,SOLID STATE CHEMISTRY & ITS AP,978-1-119-94294-8,2,14,RQ,TAILOR,BUR,$66.00
CHEM,371,D100,STUMM,AQUATIC CHEMISTRY,978-0-471-51185-4,3,96,RQ,GATES,BUR,$191.99
CHEM,371,D100,HOWARD,AQUATIC ENVIRONMENTAL CHEMISTR,978-0-19-850283-8,1,98,RC,GATES,BUR,$42.00
CHEM,380,D100,PAVIA,INTRO TO SPECTROSCOPY,978-1-285-46012-3,5,15,RC,WILLIAMS,BUR,$218.00
CHEM,366W,D100,GARLAND,EXPERIMENTS IN PHYSICAL CHEMIS,978-0-07-282842-9,8,9,RQ,GOYAN,BUR,$188.00
CHIN,101,D100,MANSER,POCKET OXFORD CHINESE DICTIONA,978-0-19-800594-0,4,9,RC,FEI,BUR,$24.95
CHIN,101,D200,MANSER,POCKET OXFORD CHINESE DICTIONA,978-0-19-800594-0,4,9,RC,FEI,BUR,$24.95
CHIN,180,D100,YANG,HANYU JIAOCHENG (REV) BK1V1 (1,978-7-5619-1577-6,1,6,RQ,XIE,BUR,$18.00
CHIN,181,D100,JICHOU,HANYU JIAOCHENG (REV) BK1V2 (1,978-7-5619-1635-3,1,6,RQ,XIE,BUR,$18.00
CHIN,181,D100,MANSER,POCKET OXFORD CHINESE DICTIONA,978-0-19-800594-0,4,9,RC,XIE,BUR,$24.95
CHIN,190,D100,MANSER,POCKET OXFORD CHINESE DICTIONA,978-0-19-800594-0,4,9,RC,XIE,BUR,$24.95
CHIN,190,D100,LI,PRIMER FOR ADVANCED BEGINNERS,978-0-231-12555-0,1,3,RQ,XIE,BUR,$40.00
CHIN,190,D100,LI,PRIMER FOR ADVANCED BEGINNERS,978-0-231-13567-2,1,4,RQ,XIE,BUR,$50.00
CHIN,330,D100,YUAN,BUSINESS CHINESE FOR SUCCESS:,978-7-301-24959-8,2,14,RQ,FEI,BUR,$43.00
CMNS,110,C100,DANESI,ENCYCLOPEDIC DICTIONARY OF SEM,978-0-8020-8329-6,1,0,RQ,MCCARRON,BUR,$40.00
CMNS,110,J100,DANESI,ENCYCLOPEDIC DICTIONARY OF SEM,978-0-8020-8329-6,1,0,RC,RAHMAN,HRB,$40.00
CMNS,130,FIC 03-04,GREENBERG,COMMUNICATION IN QUESTION,978-0-17-650359-8,2,12,RQ,SIKKA,BUR,$90.00
CMNS,130,C100,GASHER,MASS COMMUNICATION IN CANADA,978-0-19-543383-8,7,13,RQ,BROPHY,BUR,$120.00
